,nodes,building,geometry,addr:housenumber,addr:street,building:levels,id,start_date,addr:postcode,building:material,source,addr:city,name,addr:place,roof:shape,roof:material,building:colour,height,roof:height,wheelchair,level,roof:colour,building:facade:material,loc_name,addr:suburb,building:year_built,postal_code,addr:flats,building:parts,construction,members,type,amenity,ref,opening_hours,capacity:bed,emergency,health_specialty:emergency_medicine,provided_for:adult,healthcare,healthcare:speciality,lon,lat
238,"[413446871, 4006900313, 4006900311, 4006900308, 4006900306, 4006900303, 4006900302, 4006900300, 4006900299, 413446872, 413446873, 413446874, 413446871]",apartments,POINT (73.27673476557177 54.98949322789626),6,улица Ватутина,5,35270795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27673476557177,54.98949322789626
239,"[413446875, 4010526884, 4010526878, 4010526871, 4010526868, 413446876, 413446877, 413446878, 413446875]",apartments,POINT (73.27468751947254 54.99053743422969),4,улица Ватутина,9,35270796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27468751947254,54.990537434229694
240,"[413446879, 2778777294, 2778777291, 2778777288, 2778777287, 2778777286, 2778777285, 2778777284, 2778777282, 413446880, 413446881, 5206538791, 413446882, 413446879]",apartments,POINT (73.2727107785373 54.99141719953902),2,улица Ватутина,5,35270797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2727107785373,54.99141719953902
241,"[413446886, 4010527153, 4010527148, 4010527145, 4010527142, 4010527139, 4010527135, 4010527132, 4010527124, 413446883, 413446885, 413446884, 413446886]",apartments,POINT (73.2739522334271 54.99245878776252),11А,улица Лукашевича,5,35270798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2739522334271,54.99245878776252
242,"[413446887, 4010527104, 4010527106, 4010527109, 4010527118, 413446888, 413446889, 413446890, 413446887]",apartments,POINT (73.27337248486957 54.9919540985398),11В,улица Лукашевича,5,35270799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27337248486957,54.9919540985398
243,"[413446891, 413446893, 4010527159, 4010527156, 4010527151, 4010527146, 4010527140, 4010527134, 4010527131, 4010527119, 413446894, 413446896, 5383412647, 413446891]",apartments,POINT (73.27243266936848 54.99259295575588),11,улица Лукашевича,5,35270800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27243266936848,54.99259295575588
244,"[413446897, 413446899, 4010527166, 4010527165, 4010527164, 413446901, 413446902, 413446897]",apartments,POINT (73.27382641117099 54.99352900453036),13,улица Лукашевича,9,35270801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27382641117099,54.99352900453036
245,"[413533124, 3771380386, 3771380385, 3771380384, 3771380383, 3771380382, 3771380381, 413533125, 413533126, 413533127, 413533124]",apartments,POINT (73.27060558983152 54.99787358758227),2,улица Рокоссовского,9,35278644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27060558983152,54.99787358758227
246,"[413533129, 3771380400, 3771380399, 3771380396, 3771380391, 3771380388, 3771380387, 413533128, 413533130, 413533131, 413533129]",apartments,POINT (73.26678260966834 54.99805509716207),6,улица Рокоссовского,9,35278645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26678260966834,54.998055097162066
247,"[413533132, 413533133, 413533134, 413533135, 413533136, 413533137, 413533138, 413533139, 413533140, 413533141, 413533142, 413533143, 413533144, 3771380373, 413533145, 413533146, 3771380375, 413533147, 413533148, 3771380376, 413533149, 413533150, 3771380377, 413533151, 413533152, 3771380379, 413533153, 413533154, 3771380380, 413533156, 413533132]",apartments,POINT (73.27229965013838 54.99719857674269),12,улица Лукашевича,9,35278646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27229965013838,54.99719857674269
248,"[413533157, 413533158, 413533159, 413533160, 4763391230, 4763391231, 4763391232, 4763391233, 4763391234, 4763391235, 413533157]",apartments,POINT (73.27181765165867 54.99575800384869),10,улица Лукашевича,9,35278647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27181765165867,54.99575800384869
249,"[413533163, 413533161, 413533162, 413533164, 4763391243, 4763391242, 4763391241, 4763391240, 4763391239, 4763391238, 413533163]",apartments,POINT (73.270374785942 54.99448568389535),8,улица Лукашевича,9,35278649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.270374785942,54.99448568389535
250,"[413533167, 413533165, 413533166, 413533168, 4741846345, 4741846346, 4741846347, 4741846348, 4741846349, 413533167]",apartments,POINT (73.26878626465994 54.99308496430695),6,улица Лукашевича,9,35278650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26878626465994,54.99308496430695
251,"[413533169, 4769015959, 4769015958, 4769015957, 4769015956, 413533170, 413533171, 413533172, 413533169]",apartments,POINT (73.26807611545067 54.99344151939265),2/3,улица Дианова,5,35278651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26807611545067,54.99344151939265
252,"[413533173, 4769015952, 4769015953, 4769015954, 4769015955, 413533174, 413533175, 413533176, 413533173]",apartments,POINT (73.26792884832692 54.99395339690661),6А,улица Лукашевича,5,35278652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26792884832692,54.99395339690661
253,"[413533177, 4763391226, 4763391227, 4763391228, 4763391229, 413533178, 413533179, 413533180, 413533177]",apartments,POINT (73.26947232210428 54.99501652923991),8Б,улица Лукашевича,5,35278653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26947232210428,54.99501652923991
254,"[413533182, 4763391222, 4763391223, 4763391224, 4763391225, 413533183, 413533181, 413533184, 413533182]",apartments,POINT (73.27093580672513 54.99632092984108),10Б,улица Лукашевича,,35278654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27093580672513,54.99632092984108
255,"[413533202, 413533201, 413533203, 413533198, 413533200, 413533204, 413533205, 413533206, 413533197, 413533208, 413533199, 413533207, 5382554313, 413533202]",apartments,POINT (73.27350491205502 54.99803290586191),14/3,улица Лукашевича,16,35278656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27350491205502,54.99803290586191
256,"[413533229, 413533232, 1438065321, 5840104813, 413533231, 413533230, 4741846342, 4741846341, 4741846340, 413533229]",apartments,POINT (73.2675824315575 54.99281729140169),6 к1,улица Лукашевича,9,35278658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2675824315575,54.992817291401686
257,"[413533238, 413533240, 413533241, 413533237, 4741846331, 4741846330, 4741846329, 413533238]",apartments,POINT (73.26616598252949 54.9933378021607),2,улица Дианова,9,35278659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26616598252949,54.9933378021607
258,"[413533247, 4769015947, 4769015948, 4769015949, 4769015950, 413533248, 413533249, 413533250, 413533247]",apartments,POINT (73.26677762187285 54.99376553234639),2/2,улица Дианова,5,35278663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26677762187285,54.99376553234639
259,"[413533251, 4769015943, 4769015944, 4769015945, 4769015946, 413533252, 413533253, 413533254, 413533251]",apartments,POINT (73.26650781735304 54.99447978046154),1Б,улица Фугенфирова,5,35278664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26650781735304,54.99447978046154
260,"[413533255, 3296017125, 3296017124, 3296017121, 413533256, 413533257, 413533258, 413533255]",apartments,POINT (73.26475654846338 54.99386454299408),4,улица Дианова,9,35278665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26475654846338,54.99386454299408
261,"[413533259, 3771380408, 3771380405, 413533260, 413533261, 3771380393, 3771380389, 3771380390, 3771380395, 3771380397, 3771380392, 3771380394, 3771380398, 413533262, 413533259]",apartments,POINT (73.26879278437634 54.99816658948314),4,улица Рокоссовского,12,35278666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26879278437634,54.99816658948314
262,"[413533265, 3771380444, 3771380439, 413533264, 413533266, 1645254869, 1645254855, 1645254857, 1645254870, 1645254871, 1645254867, 1645254868, 1645254872, 413533263, 413533265]",apartments,POINT (73.2650333015411 54.99833477391916),8,улица Рокоссовского,12,35278667,,644081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2650333015411,54.99833477391916
263,"[413533267, 4761685366, 4761685365, 4761685364, 4761685363, 413533268, 413533269, 413533270, 413533267]",apartments,POINT (73.26509786185662 54.99501713775937),1А,улица Фугенфирова,5,35278669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26509786185662,54.99501713775937
264,"[413533282, 4364356516, 4364356515, 4364356513, 4364356512, 4364356510, 4364356509, 413533279, 413533280, 413533281, 413533282]",apartments,POINT (73.26533822142254 54.99641993867806),7,улица Фугенфирова,5,35278672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26533822142254,54.99641993867806
265,"[413533283, 413533284, 413533285, 413533286, 413533283]",apartments,POINT (73.26897639999999 54.99453884999999),8А,улица Лукашевича,,35278673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26897639999999,54.99453884999999
266,"[413533290, 413533288, 413533287, 413533289, 413533290]",apartments,POINT (73.2704567 54.99583939999999),10А,улица Лукашевича,,35278675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2704567,54.995839399999994
267,"[413533291, 413533292, 4761685367, 4761685368, 4761685369, 4761685370, 4761685371, 4761685372, 413533293, 413533294, 413533291]",apartments,POINT (73.26418759583127 54.99467535798851),1,улица Фугенфирова,5,35278676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26418759583127,54.994675357988505
268,"[413533300, 413533301, 413533302, 413533295, 4761685362, 4761685361, 4761685360, 4761685359, 413533296, 413533300]",apartments,POINT (73.26507499639096 54.99758593467155),13,улица Фугенфирова,5,35278677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26507499639096,54.99758593467155
269,"[413533303, 413533304, 4763390497, 413533305, 413533306, 413533303]",apartments,POINT (73.26877770062033 54.99739309996806),4/1,улица Рокоссовского,6,35278678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26877770062033,54.99739309996806
270,"[413533307, 1472985308, 1472985307, 413533308, 1472985306, 1472985305, 413533309, 413533310, 413533311, 1472985301, 1472985302, 413533312, 1472985303, 1472985304, 413533313, 413533314, 413533307]",apartments,POINT (73.26476772530239 54.99682681796608),9,улица Фугенфирова,10,35278679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26476772530239,54.99682681796608
271,"[413550814, 413550816, 413550817, 413550818, 5110823678, 413550820, 413550821, 413550822, 413550823, 5110823677, 413550814]",apartments,POINT (73.26341584202063 54.99802381934417),12,улица Фугенфирова,9,35280525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26341584202063,54.99802381934417
272,"[413550832, 5110823625, 5110823624, 413550830, 413550829, 413550828, 413550832]",apartments,POINT (73.26061141449327 54.99870620738595),12,улица Рокоссовского,12,35280526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26061141449327,54.99870620738595
273,"[413550834, 413550833, 413550843, 413550835, 5110821158, 413550842, 413550838, 413550840, 413550836, 5110821159, 413550834]",apartments,POINT (73.25958655680562 54.99818745018129),14,улица Рокоссовского,9,35280527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25958655680562,54.99818745018129
274,"[413550848, 413550854, 413550853, 413550852, 4670464017, 413550851, 413550849, 413550855, 413550859, 4670464016, 413550848]",apartments,POINT (73.2628898981832 54.99551486762921),4,улица Фугенфирова,9,35280528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2628898981832,54.99551486762921
275,"[413550861, 3212112428, 3212112427, 3212112426, 3212112425, 413550862, 413550863, 413550865, 720547182, 413550861]",apartments,POINT (73.26211466225297 54.99789105246247),10/1,улица Рокоссовского,9,35280529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26211466225297,54.99789105246247
276,"[413550873, 5110821157, 5110821156, 5110821155, 5110821154, 413550880, 413550877, 413550875, 720547098, 413550873]",apartments,POINT (73.2582729449076 54.99803924666075),16 к2,улица Рокоссовского,9,35280530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2582729449076,54.99803924666075
277,"[413550889, 3212112432, 3212112433, 3212112434, 3212112435, 5110823668, 3212112436, 413550890, 413550892, 413550894, 413550897, 5110823669, 413550898, 413550889]",apartments,POINT (73.26194864400561 54.99841808963221),10,улица Рокоссовского,9,35280532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26194864400561,54.99841808963221
278,"[413550905, 1473153670, 413550902, 413550904, 413550908, 5110821149, 5110821148, 413550906, 1473153669, 413550901, 413550905]",apartments,POINT (73.25812279519408 54.99858063242145),16,улица Рокоссовского,9,35280533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25812279519408,54.99858063242145
279,"[413550909, 4315361118, 4315361117, 4315361116, 4315361115, 4315361114, 4315361113, 413550910, 413550911, 413550917, 413550909]",apartments,POINT (73.26075302615095 54.99653189991758),12/3,улица Рокоссовского,5,35280534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26075302615095,54.99653189991758
280,"[413550921, 4315361124, 4315361123, 4315361122, 4315361121, 4315361120, 4315361119, 413550924, 413550918, 413550926, 413550921]",apartments,POINT (73.25882353595593 54.99661450793361),14/2,улица Рокоссовского,5,35280535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25882353595593,54.99661450793361
281,"[413550928, 413550931, 3212112421, 3212112418, 3212112415, 3212112412, 3212112407, 3212112404, 3212112399, 413550932, 413550934, 413550928]",apartments,POINT (73.26204760251022 54.99708179527322),10 к1,улица Фугенфирова,5,35280536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26204760251022,54.99708179527322
282,"[413550947, 413550940, 413550936, 413550938, 4315361094, 4315361096, 4315361098, 4315361100, 4315361102, 4315361105, 4315361108, 413550947]",apartments,POINT (73.26181945121371 54.99537339723953),4/1,улица Фугенфирова,5,35280537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26181945121371,54.99537339723953
283,"[413550951, 413550955, 413550953, 413550949, 4315361091, 4315361095, 4315361097, 4315361099, 4315361101, 4315361103, 4315361107, 413550951]",apartments,POINT (73.259293696103 54.99526517896105),8/5,улица Дианова,5,35280538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.259293696103,54.99526517896105
284,"[413550960, 413550963, 413550965, 413550967, 4782452830, 4782452831, 4782452832, 4782452833, 4782452834, 4782452835, 413550960]",apartments,POINT (73.25958724105561 54.99722059783961),14/1,улица Рокоссовского,5,35280540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25958724105561,54.997220597839615
285,"[413550969, 413550972, 413550975, 413550978, 4782452836, 4782452837, 4782452838, 4782452839, 4782452840, 413550969]",apartments,POINT (73.25874500338861 54.99732899577563),16/3,улица Рокоссовского,5,35280541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25874500338861,54.997328995775625
286,"[413550979, 4315357788, 4315357786, 4315357785, 4315357784, 4315357783, 413550981, 413550983, 413550986, 413550979]",apartments,POINT (73.25895365288157 54.99445995182749),8,улица Дианова,9,35280543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25895365288157,54.994459951827494
287,"[413550989, 413550990, 4315361093, 4315361090, 413550991, 413550992, 413550989]",apartments,POINT (73.25795988568228 54.99477597585553),8/1,улица Дианова,9,35280544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25795988568228,54.994775975855525
288,"[4670464025, 4315357777, 4315357776, 413550999, 4315357779, 4670464023, 4670464022, 413551001, 4670464024, 4670464025]",apartments,POINT (73.2622949283145 54.99433669367414),2,улица Фугенфирова,9,35280545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2622949283145,54.99433669367414
289,"[413551009, 4315361112, 4315361111, 4315361110, 4315361109, 413551012, 413551013, 413551015, 413551009]",apartments,POINT (73.25899989075862 54.99606140507336),8/4,улица Дианова,5,35280546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25899989075862,54.99606140507336
290,"[413551023, 413551028, 4632675780, 4632675748, 4632675781, 413551017, 413551019, 413551022, 413551023]",apartments,POINT (73.25808319293503 54.99537365621271),8/2,улица Дианова,5,35280547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25808319293503,54.995373656212706
291,"[413551029, 413551030, 413551032, 413551033, 413551035, 413551037, 4782452841, 4782452842, 4782452843, 4782452844, 413551040, 413551041, 4782452845, 4782452846, 4782452847, 413551029]",apartments,POINT (73.2578218057337 54.99721744038643),16/4,улица Рокоссовского,5,35280548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2578218057337,54.99721744038643
292,"[413551043, 4684656856, 4684656855, 4684656854, 413551045, 413551046, 413551048, 4684656853, 413551050, 413551051, 1645267693, 1645267694, 1645267717, 1645267715, 1645267720, 1645267719, 1645267722, 1645267721, 413551052, 1645267729, 1645267723, 1645267724, 1645267731, 1645267740, 1645267725, 1645267727, 1645267752, 413551053, 413551043]",apartments,POINT (73.25677515069781 54.99548583801079),12/1,улица Дианова,12,35280549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2567751506978,54.99548583801079
293,"[413587535, 413587540, 3383913972, 3383913968, 3383913964, 3383913960, 3383913956, 3383913952, 413587543, 413587546, 413587535]",apartments,POINT (73.25984632913156 54.99122539694),7Г,улица Дианова,5,35284474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25984632913156,54.99122539694
294,"[413587565, 2075660989, 2075660987, 2075660981, 2075660978, 2075660976, 2075660973, 413587567, 413587569, 413587570, 413587565]",apartments,POINT (73.2610849180148 54.99287020704923),7,улица Дианова,9,35284477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2610849180148,54.99287020704923
295,"[413587571, 413587573, 3383913981, 3383913976, 3383913973, 3383913971, 3383913966, 3383913961, 3383913957, 3383913953, 413587576, 413587578, 413587571]",apartments,POINT (73.26234382191524 54.99141897476188),5Б,улица Дианова,5,35284478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26234382191524,54.991418974761885
296,"[413587584, 3383913949, 3383913948, 3383913947, 3383913946, 3383913945, 3383913944, 413587580, 413587586, 413587582, 413587584]",apartments,POINT (73.26083658687047 54.98926936718439),24,Волгоградская улица,9,35284479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26083658687047,54.98926936718439
297,"[413587593, 3834083538, 3834083537, 3834083536, 3834083535, 3834083534, 3834083533, 413587588, 413587595, 413587590, 413587593]",apartments,POINT (73.25819737400585 54.98922842504022),26,Волгоградская улица,9,35284480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25819737400585,54.98922842504022
